"","cell_diameter_um","spindle_length__asters_um","spindle_length_poles_um","spindle_width_um","spindle_aspect_ratio_asters_um","spindle_aspect_ratio_poles_um","metaphase_plate_lengt_h_um","metaphase_plate_width_um","metaphase_plate_aspect_ratio_um","distance_between_chromosomes_um","genome","astere.to.pole_distance_AVG","inner_aster_diameter_AVG","polar_body_diameter_AVG","outer_aster_diameter_AVG"
"238",12.6126,5.90205,5.90205,5.46546,1.07988165680473,1.07988165680473,4.67313,1.90806,2.44915254237288,0,100,0,1.447215,7.5999,4.842915
"239",12.69345,5.57865,5.57865,3.8808,1.4375,1.4375,4.0425,2.02125,2,0,100,0,1.68168,7.5999,4.309305
"240",10.85007,5.35227,5.35227,4.01016,1.33467741935484,1.33467741935484,4.55994,1.98891,2.29268292682927,0,100,0,1.58466,7.5999,4.325475
"241",10.63063,6.04758,6.04758,3.46038,1.74766355140187,1.74766355140187,4.57611,2.13444,2.14393939393939,0,100,0,2.37699,7.5999,3.905055
"242",56.17458,18.7,12.5,6.37098,2.9,1.9,5.62716,1.4553,3.86666666666667,0,100,0,4.60845,3.49272,33.21318
"244",50.33721,18.64401,14.0679,7.03395,2.65057471264368,2,7.5999,1.50381,5.05376344086021,0,100,0,4.794405,2.449755,33.45573
"245",52.24527,17.49594,13.93854,7.14714,2.44796380090498,1.95022624434389,7.82628,1.79487,4.36036036036036,0,100,0,4.584195,3.193575,32.25915
"247",23.98011,9.92838,7.34118,4.33356,2.2910447761194,1.69402985074627,4.62462,1.00254,4.61290322580645,0,100,0,2.627625,2.45784,21.627375
"248",7.37352,3.08847,3.08847,1.08339,2.85074626865672,2.85074626865672,4.07484,2.4255,1.68,0,100,0.12977880316694,2.30492691125578,2.45784,13.2226816800758
"249",18.87039,8.45691,5.96673,5.70801,1.48158640226629,1.04532577903683,4.94802,1.34211,3.68674698795181,0,100,0,2.498265,2.45784,15.6849
"251",17.57679,8.2467,6.1446,5.10972,1.61392405063291,1.20253164556962,3.52506,1.05105,3.35384615384615,0,100,0,2.045505,2.45784,13.14621
"252",6.80757,3.96165,3.96165,2.1021,1.88461538461538,1.88461538461538,3.15315,0.88935,3.54545454545455,0,100,0,2.30492691125578,2.45784,13.2226816800758
"253",4.25271,3.02379,3.02379,1.40679,2.14942528735632,2.14942528735632,2.15061,1.1319,1.9,0,100,0.12977880316694,2.30492691125578,2.45784,13.2226816800758
"254",10.96326,6.03141,5.12589,2.39316,2.52027027027027,2.14189189189189,3.50889,1.68168,2.08653846153846,0,100,0,0.71148,2.45784,2.69626647060288
"255",5.48163,3.73527,3.73527,2.03742,1.83333333333333,1.83333333333333,3.16932,1.18041,2.68493150684932,0,100,0,2.30492691125578,2.45784,13.2226816800758
"256",6.33864,5.0127,5.0127,2.02125,2.48,2.48,3.13698,1.08339,2.8955223880597,0,100,0,2.30492691125578,2.45784,13.2226816800758
"258",15.18363,8.2467,6.82374,4.5276,1.82142857142857,1.50714285714286,4.77015,1.69785,2.80952380952381,0,100,0,3.00762,2.45784,19.45251
"259",13.89003,6.06375,4.12335,3.5574,1.70454545454545,1.15909090909091,4.3659,1.37445,3.17647058823529,0,100,0,2.03742,2.45784,6.51651
"260",12.38622,5.46546,3.83229,4.12335,1.32549019607843,0.929411764705882,3.84846,1.4553,2.64444444444444,0,100,0,2.142525,2.45784,7.688835
"261",19.0806,7.03395,5.06121,3.34719,2.10144927536232,1.51207729468599,3.81612,1.4553,2.62222222222222,0,100,0,2.08593,2.45784,10.30029
"262",14.18109,5.74035,3.8808,4.05867,1.41434262948207,0.956175298804781,4.5276,1.21275,3.73333333333333,0,100,0,2.174865,2.45784,9.66966
"263",10.72071,5.78886,4.31739,3.78378,1.52991452991453,1.14102564102564,3.60591,1.7787,2.02727272727273,0,100,0,2.223375,2.45784,9.60498
"264",13.85769,6.59736,3.86463,4.38211559163573,1.46518022420541,1.12997935793161,4.62462,0.74382,6.21739130434783,0,100,0,2.029335,2.45784,6.314385
"265",12.74196,5.72418,3.57357,4.76406668339558,1.46518022420541,1.12997935793161,5.27142,1.21275,4.34666666666667,0,100,0,1.97274,2.45784,7.42203
"266",11.23815,5.06121,3.10464,3.03996,1.66489361702128,1.02127659574468,4.01016,0.85701,4.67924528301887,0,100,0,1.819125,2.45784,5.861625
"267",13.13004,4.57611,3.05613,3.70293,1.23580786026201,0.825327510917031,3.81612,1.1319,3.37142857142857,0,100,0,2.29614,2.45784,5.91822
"268",15.5232,6.59736,3.8808,3.34719,1.97101449275362,1.15942028985507,3.15315,1.1319,2.78571428571429,0,100,0,1.89189,2.45784,6.35481
"269",12.96834,5.90205,4.23654,4.38211559163573,1.46518022420541,1.12997935793161,4.2042,1.19658,3.51351351351351,0,100,0,2.23146,2.45784,12.4781480951399
"270",11.4807,4.60845,3.63825,4.17186,1.1046511627907,0.872093023255814,4.3659,1.85955,2.34782608695652,0,100,0,1.738275,2.45784,9.54735885968305
"271",35.92974,12.20835,9.36243,3.31485,3.68292682926829,2.82439024390244,4.93185,1.1319,4.35714285714286,0,100,0,3.419955,2.45784,23.616285
"273",23.7429,9.8766,7.1052,4.0734,2.42465753424658,1.74429223744292,4.0734,0.9765,4.17142857142857,0,100,0,2.3994,1.74375,18.8697
"274",10.3509,4.1664,3.2178,4.5849,0.908722109533469,0.701825557809331,2.9946,1.0602,2.82456140350877,0,100,0,1.35315,1.83675,5.57535
"275",8.8443,4.1106,3.8781,3.813,1.0780487804878,1.01707317073171,3.1806,1.0974,2.89830508474576,0,100,0,1.28805,1.83675,5.26845
"276",7.0308,3.7572,2.232,1.9344,1.94230769230769,1.15384615384615,3.6735,1.1253,3.26446280991736,0,100,0,1.4601,1.89255,5.0127
"277",5.4312,3.2271,2.2413,2.325,1.388,0.964,2.2692,0.9393,2.41584158415842,0,100,0,0.64635,1.89255,2.1297
"278",6.7053,2.6691,2.0367,1.8228,1.46428571428571,1.11734693877551,3.0318,1.1253,2.69421487603306,0,100,0,0.7068,1.89255,2.2041
"279",6.4263,2.9202,2.0925,2.1111,1.38325991189427,0.991189427312775,2.6784,1.2648,2.11764705882353,0,100,0,0.5394,1.89255,3.2829
"280",9.6534,4.7151,3.348,4.0362,1.16820276497696,0.829493087557604,3.4968,1.4136,2.47368421052632,0,100,0,1.5066,1.8507,5.2266
"281",8.5746,4.2873,3.4224,4.1292,1.03828828828829,0.828828828828829,3.3108,1.116,2.96666666666667,0,100,0,1.3671,1.8507,5.9985
"282",18.2838,8.7327,6.7518,4.5849,1.90466531440162,1.47261663286004,4.4361,0.7998,5.54651162790698,0,100,0,2.1018,1.68795,18.0141
"284",16.6749,7.9329,6.3333,5.4963,1.44331641285956,1.15228426395939,4.5756,1.953,2.34285714285714,0,100,0,2.26455,2.80395,15.87975
"287",12.3783,4.7523,3.3945,4.65,1.022,0.73,4.092,0.93,4.4,0,100,0,1.71585,2.4273,5.58
"288",14.2569,5.1429,3.906,2.4831,2.07116104868914,1.57303370786517,4.2315,0.744,5.6875,0,100,0,1.86465,2.4273,6.75645
"289",16.7586,5.8032,4.2501,2.6877,2.15916955017301,1.58131487889273,3.5991,0.9951,3.61682242990654,0,100,0,1.767,2.4273,6.6588
"290",19.0464,7.4028,5.4126,4.6872,1.57936507936508,1.1547619047619,4.5198,0.8742,5.17021276595745,0,100,0,2.2878,2.0832,12.814005
"291",19.5393,8.0817,5.9241,4.3338,1.86480686695279,1.36695278969957,4.5105,1.0509,4.29203539823009,0,100,0,2.6133,2.0832,13.7733
"292",18.9189,8.37606,6.07992,4.93185,1.6983606557377,1.2327868852459,3.91314,0.79233,4.93877551020408,0,100,0,2.967195,2.0832,16.647015
"294",18.02955,7.98798,6.61353,5.8212,1.37222222222222,1.13611111111111,5.9829,1.617,3.7,0,100,0,2.08593,2.0832,9.84753
"296",14.21343,4.67313,3.46038,5.75652,0.811797752808989,0.601123595505618,5.15823,1.81104,2.84821428571429,0,100,0,2.11827,2.06976,11.49687
"297",23.83458,10.23561,7.5999,4.15569,2.46303501945525,1.82879377431907,4.47909,2.45784,1.82236842105263,0,100,0,3.322935,2.514435,19.395915
"298",5.6595,3.3957,3.3957,1.85955,1.82608695652174,1.82608695652174,3.12081,1.97274,1.58196721311475,0,100,0,0.71148,2.514435,2.9106
"299",7.16331,3.65442,3.65442,2.7489,1.32941176470588,1.32941176470588,3.3957,0.9702,3.5,0,100,0,0.67914,2.514435,2.69626647060288
"300",18.1104,7.85862,6.24162,3.41187,2.30331753554502,1.82938388625592,3.76761,1.14807,3.28169014084507,0,100,0,2.39316,2.514435,13.073445
"301",6.90459,3.63825,3.63825,1.9404,1.875,1.875,3.50889,0.72765,4.82222222222222,0,100,0,0,2.514435,2.69626647060288
"302",10.21944,4.86717,3.76761,2.61954,1.85802469135802,1.43827160493827,3.94548,1.27743,3.08860759493671,0,100,0,0.95403,2.514435,3.68676
"303",10.81773,6.67821,6.67821,1.73019,3.85981308411215,3.85981308411215,3.234,1.30977,2.46913580246914,0,100,0,2.30492691125578,2.514435,13.2226816800758
"304",34.86252,11.41602,8.48925,3.16932,3.60204081632653,2.67857142857143,3.13698,0.75999,4.12765957446809,0,100,0,3.290595,2.514435,21.52227
"305",8.60244,6.04758,6.04758,1.89189,3.1965811965812,3.1965811965812,3.13698,1.09956,2.85294117647059,0,100,0,2.30492691125578,2.514435,13.2226816800758
"307",12.17601,6.1446,4.30122,3.00762,2.04301075268817,1.43010752688172,3.73527,0.92169,4.05263157894737,0,100,0,1.89189,2.514435,5.408865
"309",18.69252,8.14968,5.20674,3.26634,2.4950495049505,1.59405940594059,3.34719,0.67914,4.92857142857143,0,100,0,2.756985,2.029335,12.37005
"310",7.29267,4.93185,4.93185,2.37699,2.07482993197279,2.07482993197279,3.3957,1.39062,2.44186046511628,0,100,0,2.30492691125578,2.029335,13.2226816800758
"311",35.39613,10.12242,8.35989,4.12335,2.45490196078431,2.02745098039216,4.23654,0.77616,5.45833333333333,0,100,0,2.78124,2.029335,18.85422
"312",5.67567,3.49272,3.49272,2.44167,1.43046357615894,1.43046357615894,3.02379,2.05359,1.47244094488189,0,100,0,2.30492691125578,2.029335,13.2226816800758
"313",5.51397,3.76761,3.76761,1.9404,1.94166666666667,1.94166666666667,2.27997,0.87318,2.61111111111111,0,100,0,2.30492691125578,2.029335,13.2226816800758
"314",36.18846,10.0254,7.08246,5.9829,1.67567567567568,1.18378378378378,7.84245,0.98637,7.95081967213115,0,100,0,2.95911,2.2638,19.848675
"315",14.77938,6.468,4.89951,3.78378,1.70940170940171,1.29487179487179,4.09101,1.08339,3.77611940298508,0,100,0,2.1021,2.2638,4.83483
"317",19.35549,10.09008,7.4382,4.49526,2.24460431654676,1.65467625899281,3.234,1.22892,2.63157894736842,0,100,0,3.08847,2.2638,13.865775
"319",11.69091,5.46546,3.62208,3.73527,1.46320346320346,0.96969696969697,3.50889,1.06722,3.28787878787879,0,100,0,1.22892,2.2638,4.34973
"320",11.35134,5.69184,3.67059,2.86209,1.98870056497175,1.28248587570621,3.31485,0.77616,4.27083333333333,0,100,0,1.479555,2.2638,4.632705
"321",10.09008,5.64333,4.2042,4.09101,1.37944664031621,1.02766798418972,3.8808,1.30977,2.96296296296296,0,100,0,1.69785,2.2638,6.19311
"323",36.77058,9.99306,7.68075,6.72672,1.48557692307692,1.14182692307692,5.1744,1.21275,4.26666666666667,0,100,0,3.0723,1.738275,21.756735
"324",13.9062,6.80757,5.07738,3.16932,2.14795918367347,1.60204081632653,3.54123,1.14807,3.08450704225352,0,100,0,1.802955,1.89189,7.87479
"325",10.62369,5.95056,4.94802,2.50635,2.3741935483871,1.9741935483871,3.81612,1.2936,2.95,0,100,0,1.576575,1.89189,4.665045
"326",12.43473,4.6893,3.62208,3.92931,1.19341563786008,0.921810699588477,4.41441,0.92169,4.78947368421053,0,100,0,1.82721,1.89189,7.79394
"327",23.46267,9.81519,7.64841,5.06121,1.93929712460064,1.5111821086262,3.68676,1.2936,2.85,0,100,0,3.015705,1.89189,15.515115
"329",12.83898,5.09355,3.65442,3.96165,1.28571428571429,0.922448979591837,4.86717,1.30977,3.71604938271605,0,100,0,2.06976,1.89189,8.92584
"330",11.02794,4.6893,3.3957,3.7191,1.26086956521739,0.91304347826087,3.8808,0.8085,4.8,0,100,0,1.867635,1.89189,7.42203
"331",11.33517,4.93185,3.7191,4.38207,1.12546125461255,0.848708487084871,3.3957,0.56595,6,0,100,0,1.802955,1.89189,4.956105
"332",8.97435,4.30122,3.0723,3.31485,1.29756097560976,0.926829268292683,3.41187,0.61446,5.55263157894737,0,100,0,0.93786,1.89189,3.96165
"333",8.06883,4.851,3.65442,3.50889,1.38248847926267,1.04147465437788,3.57357,0.84084,4.25,0,100,0,1.55232,1.89189,4.47909
"335",10.85007,5.41695,3.76761,1.617,3.35,2.33,2.45784,1.47147,1.67032967032967,0,100,0,1.2936,1.89189,2.70039
"336",5.78886,4.6893,4.6893,2.16678,2.16417910447761,2.16417910447761,2.81358,1.43913,1.95505617977528,0,100,0,2.30492691125578,1.89189,13.2226816800758
"348",93.8,37.7,24,13.8,2.73188405797101,1.73913043478261,16.4,3.8,4.31578947368421,0,1150.00662418811,1,15.8,3.2,66.2
"349",96.7,40.8,23,14.9,2.73825503355705,1.54362416107383,16.8,5.4,3.11111111111111,0,1311.063638077,3.9,15.5,3.2,59.2
"350",100.1,45.2,28.1,14.7,3.07482993197279,1.91156462585034,12.7,4,3.175,0,768.008189887194,2.55,12.95,7,57.5
"351",97.1,46.3,26.9,18.4,2.51630434782609,1.46195652173913,18.5,3.4,5.44117647058824,0,1031.67012930507,3.25,14.55,7.35,78.45
"352",93.2,37.1,26,15.5,2.39354838709677,1.67741935483871,11.4,3.3,3.45454545454546,0,780.366910588985,0,13,7.35,47.6
"353",102,45.4,29.1,15.2,2.98684210526316,1.91447368421053,16.1,4.2,3.83333333333333,0,787.737217606195,4.2,11.9,7.35,58.25
"354",97.5,43.3,24.8,18.4,2.35326086956522,1.34782608695652,15.9,3.1,5.12903225806452,0,787.737217606195,4.6,14.15,7.6,62.35
"362",74,37.6,23.4,13.8,2.72463768115942,1.69565217391304,10.4,4.3,2.41860465116279,0,727.292616766425,0,12.3,7.65,46.7
"363",75.5,35.5,25,13.5,2.62962962962963,1.85185185185185,12.5,4.2,2.97619047619048,0,727.588263654524,0,12.05,7.65,38.35
"364",74.7,38.3,23.8,14.9,2.57046979865772,1.59731543624161,13.6,3.9,3.48717948717949,0,774.295787594333,2.35,14.35,7.65,49.6
"365",73.9,38,22.7,15.1,2.51655629139073,1.50331125827815,14.4,3.2,4.5,0,780.366910588985,2.35,13.55,7.65,46.6
"366",57,27,20.5,14,1.92857142857143,1.46428571428571,12.5,1.6,7.8125,0,779.764157342232,0,6.55,7.65,26.35
"368",47.5,22.6,16.9,13.7,1.64963503649635,1.23357664233577,12.9,4.4,2.93181818181818,0,779.764157342232,1.95,7.3,7.65,30.75
"369",62.9,28.7,18.8,10.2,2.81372549019608,1.84313725490196,13,4,3.25,0,779.764157342232,1.55,6.1,7.65,32.65
"370",57.4,24.4,17.7,13,1.87692307692308,1.36153846153846,13,4.2,3.09523809523809,0,779.764157342232,1.65,5.05,7.65,29.3
"371",54.3,25,17.6,12.5,2,1.408,10.8,3.2,3.375,0,779.764157342232,2.35,5.65,7.65,36.45
"372",55.1,24.1,17.1,8.4,2.86904761904762,2.03571428571429,11.7,3.8,3.07894736842105,0,779.764157342232,1.85,5.8,7.65,28.15
"373",38.9,21.3,14.4,11.1,1.91891891891892,1.2972972972973,11.1,4.5,2.46666666666667,0,779.764157342232,0.25,5,6.45,23.55
"376",37.8,20.7,16.1,13.5,1.53333333333333,1.19259259259259,12.6,4.8,2.625,0,779.764157342232,0.5,4.35,7.8,24.3
"377",38.4,19.9,13.8,11.4,1.74561403508772,1.21052631578947,10.5,5.3,1.9811320754717,0,779.764157342232,1.1,5.05,7.8,21.95
"380",39.1,20.5,16.6,12,1.70833333333333,1.38333333333333,13.2,4.6,2.8695652173913,0,779.764157342232,0.45,7,7,24.9
"383",19.8,12.3,11.2,7.7,1.5974025974026,1.45454545454545,9.2,3.5,2.62857142857143,0,734.050640622092,0,3,7.3,10.65
"385",26.6,15.2,13.3,8.9,1.70786516853933,1.49438202247191,11.8,4.5,2.62222222222222,0,779.764157342232,0,3.65,7.3,17.45
"386",48.5,24.8,20.9,12.1,2.0495867768595,1.72727272727273,11.3,4,2.825,0,779.764157342232,0,8.15,7.3,30.55
"387",35.2,20.8,16.4,11.7,1.77777777777778,1.4017094017094,12.8,3.6,3.55555555555556,0,779.764157342232,0,6,7.3,24.3
"388",38,22.1,17.8,10.3,2.14563106796116,1.72815533980583,12.7,4.6,2.76086956521739,0,779.764157342232,0,5.6,7.3,28
"389",26.3,17,12.6,8.4,2.02380952380952,1.5,10.3,4.1,2.51219512195122,0,779.468510454133,0,4.55,7.3,18.6
"390",29,16.8,13.9,8.8,1.90909090909091,1.57954545454545,11.4,3.2,3.5625,0,779.764157342232,0,4,7.3,16.2
"391",27.7,17.2,13.9,8.3,2.07228915662651,1.67469879518072,9.1,5.1,1.7843137254902,0,734.050640622092,0,3.15,7.3,17.7
"392",36.1,22.4,17.2,9.5,2.35789473684211,1.81052631578947,11.4,5.6,2.03571428571429,0,779.764157342232,0,4,7.3,25
"393",25.4,15,12.1,6.1,2.45901639344262,1.98360655737705,10.7,4.3,2.48837209302326,0,779.764157342232,0,2.75,7.8,15
"394",35.2,20.2,15.4,10.8,1.87037037037037,1.42592592592593,10.8,3.7,2.91891891891892,0,582.458879175294,0,4.1,6.35,21.15
"395",36.2,20.5,16,10.9,1.88073394495413,1.46788990825688,11.8,4.8,2.45833333333333,0,582.458879175294,0,4.65,6.35,22.75
"396",114.41892,45.09813,23.57586,14.95725,3.01513513513513,1.57621621621622,10.36497,5.15823,2.00940438871473,0,115,6.3063,12.03048,6.35,93.1392
"397",115.25976,41.5569,27.34347,11.01177,3.77386196769457,2.48311306901615,9.18456,8.81265,1.04220183486239,0,115,4.260795,12.69345,6.35,88.99968
"398",113.41638,40.16628,23.43033,12.75813,3.14828897338403,1.83650190114068,10.38114,3.78378,2.74358974358974,0,115,4.72164,11.682825,6.35,77.58366
"399",121.29117,52.42314,26.26008,17.4636,3.00185185185185,1.5037037037037,9.34626,3.68676,2.53508771929825,0,115,6.6297,12.119415,6.35,80.583195
"400",141.6492,71.58459,24.40053,14.52066,4.92984409799555,1.6804008908686,10.20327,3.02379,3.37433155080214,0,115,15.79809,16.29936,6.35,87.18864
"401",154.18095,71.84331,24.12564,12.91983,5.56070087609512,1.86733416770964,10.0254,3.00762,3.33333333333333,0,115,12.22452,13.89003,6.35,87.65757
"402",86.91375,43.86921,28.34601,17.52828,2.50276752767528,1.61715867158672,14.48832,6.74289,2.14868105515587,0,115,5.41695,14.03556,6.35,61.41366
"404",109.56792,40.76457,22.638,13.30791,3.06318347509113,1.70109356014581,9.50796,4.55994,2.08510638297872,0,115,4.5276,13.08153,6.35,61.033665
"405",95.61321,37.12632,25.67796,10.6722,3.47878787878788,2.40606060606061,9.62115,3.55074000122087,2.75035807919898,0,115,3.808035,13.396845,6.35,67.57443
"406",106.20456,43.3356,26.97156,27.44049,1.57925751325869,0.982911019446081,12.33771,3.89697,3.16597510373444,0,115,0,14.98959,6.35,62.375775
"407",95.98512,43.4973,23.54352,11.70708,3.71546961325967,2.01104972375691,9.85378015995819,3.33260975139264,3.00405013037189,0,115,2.78124,13.671735,6.35,52.84356
"408",112.97979,46.69896,29.86599,14.89257,3.1357220412595,2.00542888165038,8.8935,3.89697,2.28215767634855,0,115,4.39824,12.087075,6.35,63.119595
"409",112.67256,45.7611,24.40053,12.64494,3.61892583120205,1.92966751918159,8.11734,3.26634,2.48514851485149,0,115,6.637785,10.62369,6.35,69.46632
"410",97.23021,40.92627,24.30351,11.88495,3.44353741496599,2.04489795918367,10.05774,5.3361,1.88484848484848,0,115,3.872715,10.001145,6.35,60.91239
"411",91.45752,39.81054,21.44142,11.85261,3.35879945429741,1.80900409276944,10.3488,3.93161752472342,2.57948404047693,0,115,2.81358,54.048225,6.35,41.953065
"412",115.56699,51.17805,25.7103,14.2296,3.59659090909091,1.80681818181818,14.08407,4.851,2.90333333333333,0,115,7.84245,17.746575,6.35,68.33442
"413",118.55844,56.69202,24.23883,12.2892,4.61315789473684,1.97236842105263,12.04665,3.28251,3.66995073891626,0,115,10.987515,17.261475,6.35,69.555255
"414",115.56699,57.4035,25.50009,16.29936,3.5218253968254,1.56448412698413,12.19218,2.60337,4.6832298136646,0,115,5.910135,15.6611069468011,6.35,84.512505
"418",105.81648,50.04615,23.54352,10.8339,4.61940298507463,2.17313432835821,9.81519,3.78378,2.59401709401709,0,115,6.72672,14.9806163694201,6.00911,62.521305
"421",113.14149,35.50932,24.70776,13.47655,2.634896914,1.833389109,9.33009,5.38461,1.73273273273273,0,115,6.45183,10.001145,6.00911,59.79666
"422",92.29836,34.97571,19.22613,10.86624,3.21875,1.76934523809524,10.89858,4.34973,2.50557620817844,0,115,2.60914318130956,16.10532,6.00911,46.05216
"423",90.21243,34.13487,17.41509,13.50195,2.52814371257485,1.28982035928144,12.22452,5.06121,2.41533546325879,0,115,3.94548,12.782385,6.00911,51.946125
"426",70.0161,19.63038,13.17855,10.72071,1.83107088989442,1.22926093514329,9.8637,3.18549,3.09644670050761,0,115,2.11827,4.972275,6.00911,17.4636
"427",77.59983,19.11294,13.95471,9.03903,2.11449016100179,1.5438282647585,8.27904,3.26634,2.53465346534653,0,115,1.447215,3.921225,6.00911,21.15036
"428",87.68991,19.95378,13.38876,8.7318,2.28518518518519,1.53333333333333,8.47308,2.84592,2.97727272727273,0,115,1.14807,3.161235,6.00911,26.154975
"429",83.50188,20.5359,13.9062,8.085,2.54,1.72,8.42457,2.06976,4.0703125,0,115,0.541695,3.678675,6.00911,25.27371
"430",63.49959,19.59804,15.0381,11.70708,1.67403314917127,1.28453038674033,12.33771,2.27997,5.4113475177305,0,115,0,7.624155,6.00911,40.79691
"431",68.28591,25.92051,15.89511,9.2169,2.81228070175439,1.72456140350877,10.3488,2.1021,4.92307692307692,0,115,0.75999,8.642865,6.00911,37.93482
"432",65.56935,20.50356,14.3913,9.15222,2.24028268551237,1.57243816254417,8.79648,2.55486,3.44303797468354,0,115,0.816585,5.30376,6.00911,23.38182
"433",50.06232,20.42271,13.77684,10.9956,1.85735294117647,1.25294117647059,8.78031,1.617,5.43,0,115,2.03742,5.36844,6.00911,22.00737
"435",57.85626,27.19794,17.77083,9.75051,2.7893864013267,1.82255389718076,8.4084,2.31231,3.63636363636364,0,115,0,10.146675,6.00911,35.52549
"436",66.39402,29.33238,17.83551,9.99306,2.93527508090615,1.78478964401294,6.17694,1.7787,3.47272727272727,0,115,1.37445,6.69438,6.00911,35.8974
"437",69.95142,27.68304,15.81426,13.19472,2.09803921568627,1.19852941176471,8.18202,2.27997,3.5886524822695,0,115,2.92677,7.139055,6.00911,24.392445
"440",94.40046,37.20717,22.73502,10.68837,3.48108925869894,2.12708018154312,7.08246,4.22037,1.67816091954023,0,115,2.34465,10.405395,6.97931,36.180375
"441",52.3908,19.82442,14.34279,11.54538,1.71708683473389,1.24229691876751,8.34372,2.61954,3.18518518518519,0,115,1.35828,5.133975,5.855495,23.600115
"442",43.83687,20.98866,15.37767,7.21182,2.91031390134529,2.13228699551569,7.72926,2.7489,2.81176470588235,0,115,0,4.212285,5.855495,10.906665
"443",51.37209,25.58094,17.26956,12.03048,2.1263440860215,1.43548387096774,10.00923,2.39316,4.18243243243243,0,115,1.786785,5.31993,5.855495,26.737095
